Horodatage;Valeur;Statut
2024-02-16T12:30:00+02:00;157764;Mesure
2024-02-16T13:00:00+02:00;185650;Mesure
2024-02-16T13:30:00+02:00;197243;Mesure
2024-02-16T14:00:00+02:00;211482;Mesure
2024-02-16T14:30:00+02:00;221639;Mesure
2024-02-16T15:00:00+02:00;218835;Mesure
2024-02-16T15:30:00+02:00;205000;Mesure
2024-02-16T16:00:00+02:00;189669;Mesure
2024-02-16T16:30:00+02:00;171816;Mesure
2024-02-16T17:00:00+02:00;153907;Mesure
2024-02-16T17:30:00+02:00;124541;Mesure
2024-02-16T18:00:00+02:00;89075;Mesure
2024-02-16T18:30:00+02:00;60838;Mesure
2024-02-16T19:00:00+02:00;48357;Mesure
2024-02-16T19:30:00+02:00;42774;Mesure
2024-02-16T20:00:00+02:00;41135;Mesure
2024-02-16T20:30:00+02:00;41088;Mesure
2024-02-16T21:00:00+02:00;39900;Mesure
2024-02-16T21:30:00+02:00;36966;Mesure
2024-02-16T22:00:00+02:00;33286;Mesure
2024-02-16T22:30:00+02:00;31365;Mesure
2024-02-16T23:00:00+02:00;33220;Mesure
2024-02-16T23:30:00+02:00;31788;Mesure
2024-02-17T00:00:00+02:00;30551;Mesure
2024-02-17T00:30:00+02:00;30646;Mesure
2024-02-17T01:00:00+02:00;31986;Mesure
2024-02-17T01:30:00+02:00;33339;Mesure
2024-02-17T02:00:00+02:00;33461;Mesure
2024-02-17T02:30:00+02:00;32240;Mesure
2024-02-17T03:00:00+02:00;34648;Mesure
2024-02-17T03:30:00+02:00;34269;Mesure
2024-02-17T04:00:00+02:00;35482;Mesure
2024-02-17T04:30:00+02:00;37171;Mesure
2024-02-17T05:00:00+02:00;37783;Mesure
2024-02-17T05:30:00+02:00;36756;Mesure
2024-02-17T06:00:00+02:00;35034;Mesure
2024-02-17T06:30:00+02:00;34200;Mesure
2024-02-17T07:00:00+02:00;36966;Mesure
2024-02-17T07:30:00+02:00;38783;Mesure
2024-02-17T08:00:00+02:00;39880;Mesure
2024-02-17T08:30:00+02:00;39248;Mesure
2024-02-17T09:00:00+02:00;37469;Mesure
2024-02-17T09:30:00+02:00;36178;Mesure
2024-02-17T10:00:00+02:00;36562;Mesure
2024-02-17T10:30:00+02:00;38268;Mesure
2024-02-17T11:00:00+02:00;38682;Mesure
2024-02-17T11:30:00+02:00;38557;Mesure
2024-02-17T12:00:00+02:00;37000;Mesure
2024-02-17T12:30:00+02:00;35443;Mesure
2024-02-17T13:00:00+02:00;35318;Mesure
2024-02-17T13:30:00+02:00;36739;Mesure
2024-02-17T14:00:00+02:00;38400;Mesure
2024-02-17T14:30:00+02:00;38774;Mesure
2024-02-17T15:00:00+02:00;35489;Mesure
2024-02-17T15:30:00+02:00;33850;Mesure
2024-02-17T16:00:00+02:00;33269;Mesure
2024-02-17T16:30:00+02:00;34279;Mesure
2024-02-17T17:00:00+02:00;35952;Mesure
2024-02-17T17:30:00+02:00;36750;Mesure
2024-02-17T18:00:00+02:00;35939;Mesure
2024-02-17T18:30:00+02:00;34265;Mesure
2024-02-17T19:00:00+02:00;31365;Mesure
2024-02-17T19:30:00+02:00;31927;Mesure
2024-02-17T20:00:00+02:00;33475;Mesure
2024-02-17T20:30:00+02:00;34586;Mesure
2024-02-17T21:00:00+02:00;34239;Mesure
2024-02-17T21:30:00+02:00;32753;Mesure
2024-02-17T22:00:00+02:00;31494;Mesure
2024-02-17T22:30:00+02:00;31620;Mesure
2024-02-17T23:00:00+02:00;32240;Mesure
2024-02-17T23:30:00+02:00;30798;Mesure
2024-02-18T00:00:00+02:00;30462;Mesure
2024-02-18T00:30:00+02:00;31539;Mesure
2024-02-18T01:00:00+02:00;33040;Mesure
2024-02-18T01:30:00+02:00;33585;Mesure
2024-02-18T02:00:00+02:00;32672;Mesure
2024-02-18T02:30:00+02:00;31141;Mesure
2024-02-18T03:00:00+02:00;34200;Mesure
2024-02-18T03:30:00+02:00;35021;Mesure
2024-02-18T04:00:00+02:00;36742;Mesure
2024-02-18T04:30:00+02:00;37781;Mesure
2024-02-18T05:00:00+02:00;37183;Mesure
2024-02-18T05:30:00+02:00;35497;Mesure
2024-02-18T06:00:00+02:00;34274;Mesure
2024-02-18T06:30:00+02:00;34638;Mesure
2024-02-18T07:00:00+02:00;38268;Mesure
2024-02-18T07:30:00+02:00;39728;Mesure
2024-02-18T08:00:00+02:00;39599;Mesure
2024-02-18T08:30:00+02:00;38000;Mesure
2024-02-18T09:00:00+02:00;36401;Mesure
2024-02-18T09:30:00+02:00;36272;Mesure
2024-02-18T10:00:00+02:00;37732;Mesure
2024-02-18T10:30:00+02:00;39438;Mesure
2024-02-18T11:00:00+02:00;38774;Mesure
2024-02-18T11:30:00+02:00;37517;Mesure
2024-02-18T12:00:00+02:00;35785;Mesure
2024-02-18T12:30:00+02:00;35170;Mesure
2024-02-18T13:00:00+02:00;36238;Mesure
2024-02-18T13:30:00+02:00;38006;Mesure
2024-02-18T14:00:00+02:00;38850;Mesure
2024-02-18T14:30:00+02:00;37993;Mesure
2024-02-18T15:00:00+02:00;34265;Mesure
2024-02-18T15:30:00+02:00;33266;Mesure
2024-02-18T16:00:00+02:00;33862;Mesure
2024-02-18T16:30:00+02:00;35504;Mesure
2024-02-18T17:00:00+02:00;36682;Mesure
2024-02-18T17:30:00+02:00;36314;Mesure
2024-02-18T18:00:00+02:00;34738;Mesure
2024-02-18T18:30:00+02:00;33402;Mesure
2024-02-18T19:00:00+02:00;31620;Mesure
2024-02-18T19:30:00+02:00;33015;Mesure
2024-02-18T20:00:00+02:00;34396;Mesure
2024-02-18T20:30:00+02:00;34494;Mesure
2024-02-18T21:00:00+02:00;33218;Mesure
2024-02-18T21:30:00+02:00;31742;Mesure
2024-02-18T22:00:00+02:00;31422;Mesure
2024-02-18T22:30:00+02:00;32553;Mesure
2024-02-18T23:00:00+02:00;31141;Mesure
2024-02-18T23:30:00+02:00;29450;Mesure
2024-02-19T00:00:00+02:00;29670;Mesure
2024-02-19T00:30:00+02:00;30618;Mesure
2024-02-19T01:00:00+02:00;31484;Mesure
2024-02-19T01:30:00+02:00;30985;Mesure
2024-02-19T02:00:00+02:00;30074;Mesure
2024-02-19T02:30:00+02:00;30466;Mesure
2024-02-19T03:00:00+02:00;32713;Mesure
2024-02-19T03:30:00+02:00;38268;Mesure
2024-02-19T04:00:00+02:00;47046;Mesure
2024-02-19T04:30:00+02:00;83366;Mesure
2024-02-19T05:00:00+02:00;140000;Mesure
2024-02-19T05:30:00+02:00;182006;Mesure
2024-02-19T06:00:00+02:00;190907;Mesure
2024-02-19T06:30:00+02:00;203554;Mesure
2024-02-19T07:00:00+02:00;217947;Mesure
2024-02-19T07:30:00+02:00;225308;Mesure
2024-02-19T08:00:00+02:00;218003;Mesure
2024-02-19T08:30:00+02:00;205036;Mesure
2024-02-19T09:00:00+02:00;197711;Mesure
2024-02-19T09:30:00+02:00;200776;Mesure
2024-02-19T10:00:00+02:00;200304;Mesure
2024-02-19T10:30:00+02:00;183750;Mesure
2024-02-19T11:00:00+02:00;159158;Mesure
2024-02-19T11:30:00+02:00;137059;Mesure
2024-02-19T12:00:00+02:00;137818;Mesure
2024-02-19T12:30:00+02:00;154798;Mesure
2024-02-19T13:00:00+02:00;197807;Mesure
2024-02-19T13:30:00+02:00;214854;Mesure
2024-02-19T14:00:00+02:00;217885;Mesure
2024-02-19T14:30:00+02:00;210411;Mesure
2024-02-19T15:00:00+02:00;200414;Mesure
2024-02-19T15:30:00+02:00;196424;Mesure
2024-02-19T16:00:00+02:00;198088;Mesure
2024-02-19T16:30:00+02:00;187616;Mesure
2024-02-19T17:00:00+02:00;162018;Mesure
2024-02-19T17:30:00+02:00;120794;Mesure
2024-02-19T18:00:00+02:00;81759;Mesure
2024-02-19T18:30:00+02:00;57131;Mesure
2024-02-19T19:00:00+02:00;49323;Mesure
2024-02-19T19:30:00+02:00;46493;Mesure
2024-02-19T20:00:00+02:00;44075;Mesure
2024-02-19T20:30:00+02:00;40808;Mesure
2024-02-19T21:00:00+02:00;36952;Mesure
2024-02-19T21:30:00+02:00;34200;Mesure
2024-02-19T22:00:00+02:00;33101;Mesure
2024-02-19T22:30:00+02:00;33707;Mesure
2024-02-19T23:00:00+02:00;30466;Mesure
2024-02-19T23:30:00+02:00;29827;Mesure
2024-02-20T00:00:00+02:00;30715;Mesure
2024-02-20T00:30:00+02:00;31364;Mesure
2024-02-20T01:00:00+02:00;31262;Mesure
2024-02-20T01:30:00+02:00;30000;Mesure
2024-02-20T02:00:00+02:00;29217;Mesure
2024-02-20T02:30:00+02:00;30545;Mesure
2024-02-20T03:00:00+02:00;33760;Mesure
2024-02-20T03:30:00+02:00;39438;Mesure
2024-02-20T04:00:00+02:00;47158;Mesure
2024-02-20T04:30:00+02:00;81118;Mesure
2024-02-20T05:00:00+02:00;135401;Mesure
2024-02-20T05:30:00+02:00;180601;Mesure
2024-02-20T06:00:00+02:00;195879;Mesure
2024-02-20T06:30:00+02:00;210576;Mesure
2024-02-20T07:00:00+02:00;220500;Mesure
2024-02-20T07:30:00+02:00;220768;Mesure
2024-02-20T08:00:00+02:00;210483;Mesure
2024-02-20T08:30:00+02:00;201500;Mesure
2024-02-20T09:00:00+02:00;201237;Mesure
2024-02-20T09:30:00+02:00;207951;Mesure
2024-02-20T10:00:00+02:00;204374;Mesure
2024-02-20T10:30:00+02:00;181571;Mesure
2024-02-20T11:00:00+02:00;153838;Mesure
2024-02-20T11:30:00+02:00;133609;Mesure
2024-02-20T12:00:00+02:00;138934;Mesure
2024-02-20T12:30:00+02:00;160071;Mesure
2024-02-20T13:00:00+02:00;203251;Mesure
2024-02-20T13:30:00+02:00;214282;Mesure
2024-02-20T14:00:00+02:00;211389;Mesure
2024-02-20T14:30:00+02:00;203917;Mesure
2024-02-20T15:00:00+02:00;199958;Mesure
2024-02-20T15:30:00+02:00;202224;Mesure
2024-02-20T16:00:00+02:00;204570;Mesure
2024-02-20T16:30:00+02:00;188892;Mesure
2024-02-20T17:00:00+02:00;158131;Mesure
2024-02-20T17:30:00+02:00;116691;Mesure
2024-02-20T18:00:00+02:00;80750;Mesure
2024-02-20T18:30:00+02:00;58413;Mesure
2024-02-20T19:00:00+02:00;51071;Mesure
2024-02-20T19:30:00+02:00;47232;Mesure
2024-02-20T20:00:00+02:00;43351;Mesure
2024-02-20T20:30:00+02:00;39407;Mesure
2024-02-20T21:00:00+02:00;36169;Mesure
2024-02-20T21:30:00+02:00;34659;Mesure
2024-02-20T22:00:00+02:00;34270;Mesure
2024-02-20T22:30:00+02:00;34512;Mesure
2024-02-20T23:00:00+02:00;30545;Mesure
2024-02-20T23:30:00+02:00;30781;Mesure
2024-02-21T00:00:00+02:00;31654;Mesure
2024-02-21T00:30:00+02:00;31438;Mesure
2024-02-21T01:00:00+02:00;30419;Mesure
2024-02-21T01:30:00+02:00;29014;Mesure
2024-02-21T02:00:00+02:00;28991;Mesure
2024-02-21T02:30:00+02:00;31341;Mesure
2024-02-21T03:00:00+02:00;34925;Mesure
2024-02-21T03:30:00+02:00;39900;Mesure
2024-02-21T04:00:00+02:00;46207;Mesure
2024-02-21T04:30:00+02:00;78319;Mesure
2024-02-21T05:00:00+02:00;133066;Mesure
2024-02-21T05:30:00+02:00;183822;Mesure
2024-02-21T06:00:00+02:00;202879;Mesure
2024-02-21T06:30:00+02:00;214854;Mesure
2024-02-21T07:00:00+02:00;217885;Mesure
2024-02-21T07:30:00+02:00;213388;Mesure
2024-02-21T08:00:00+02:00;205186;Mesure
2024-02-21T08:30:00+02:00;203132;Mesure
2024-02-21T09:00:00+02:00;208092;Mesure
2024-02-21T09:30:00+02:00;213674;Mesure
2024-02-21T10:00:00+02:00;203829;Mesure
2024-02-21T10:30:00+02:00;176158;Mesure
2024-02-21T11:00:00+02:00;149090;Mesure
2024-02-21T11:30:00+02:00;133305;Mesure
2024-02-21T12:00:00+02:00;143036;Mesure
2024-02-21T12:30:00+02:00;165309;Mesure
2024-02-21T13:00:00+02:00;204633;Mesure
2024-02-21T13:30:00+02:00;209141;Mesure
2024-02-21T14:00:00+02:00;204210;Mesure
2024-02-21T14:30:00+02:00;201401;Mesure
2024-02-21T15:00:00+02:00;204445;Mesure
2024-02-21T15:30:00+02:00;209389;Mesure
2024-02-21T16:00:00+02:00;207819;Mesure
2024-02-21T16:30:00+02:00;185792;Mesure
2024-02-21T17:00:00+02:00;152703;Mesure
2024-02-21T17:30:00+02:00;114217;Mesure
2024-02-21T18:00:00+02:00;81833;Mesure
2024-02-21T18:30:00+02:00;60476;Mesure
2024-02-21T19:00:00+02:00;52291;Mesure
2024-02-21T19:30:00+02:00;46871;Mesure
2024-02-21T20:00:00+02:00;41963;Mesure
2024-02-21T20:30:00+02:00;38298;Mesure
2024-02-21T21:00:00+02:00;36287;Mesure
2024-02-21T21:30:00+02:00;35778;Mesure
2024-02-21T22:00:00+02:00;35306;Mesure
2024-02-21T22:30:00+02:00;34574;Mesure
2024-02-21T23:00:00+02:00;31341;Mesure
2024-02-21T23:30:00+02:00;31843;Mesure
2024-02-22T00:00:00+02:00;32025;Mesure
2024-02-22T00:30:00+02:00;30805;Mesure
2024-02-22T01:00:00+02:00;29370;Mesure
2024-02-22T01:30:00+02:00;28514;Mesure
2024-02-22T02:00:00+02:00;29508;Mesure
2024-02-22T02:30:00+02:00;32461;Mesure
2024-02-22T03:00:00+02:00;35634;Mesure
2024-02-22T03:30:00+02:00;39427;Mesure
2024-02-22T04:00:00+02:00;44663;Mesure
2024-02-22T04:30:00+02:00;76348;Mesure
2024-02-22T05:00:00+02:00;134144;Mesure
2024-02-22T05:30:00+02:00;190084;Mesure
2024-02-22T06:00:00+02:00;208462;Mesure
2024-02-22T06:30:00+02:00;214282;Mesure
2024-02-22T07:00:00+02:00;211389;Mesure
2024-02-22T07:30:00+02:00;206802;Mesure
2024-02-22T08:00:00+02:00;204719;Mesure
2024-02-22T08:30:00+02:00;209129;Mesure
2024-02-22T09:00:00+02:00;214902;Mesure
2024-02-22T09:30:00+02:00;215127;Mesure
2024-02-22T10:00:00+02:00;198939;Mesure
2024-02-22T10:30:00+02:00;170175;Mesure
2024-02-22T11:00:00+02:00;147251;Mesure
2024-02-22T11:30:00+02:00;136297;Mesure
2024-02-22T12:00:00+02:00;148105;Mesure
2024-02-22T12:30:00+02:00;167934;Mesure
2024-02-22T13:00:00+02:00;201274;Mesure
2024-02-22T13:30:00+02:00;201962;Mesure
2024-02-22T14:00:00+02:00;199880;Mesure
2024-02-22T14:30:00+02:00;204102;Mesure
2024-02-22T15:00:00+02:00;211666;Mesure
2024-02-22T15:30:00+02:00;214394;Mesure
2024-02-22T16:00:00+02:00;206234;Mesure
2024-02-22T16:30:00+02:00;179840;Mesure
2024-02-22T17:00:00+02:00;148405;Mesure
2024-02-22T17:30:00+02:00;114589;Mesure
2024-02-22T18:00:00+02:00;84475;Mesure
2024-02-22T18:30:00+02:00;62305;Mesure
2024-02-22T19:00:00+02:00;52384;Mesure
2024-02-22T19:30:00+02:00;45590;Mesure
2024-02-22T20:00:00+02:00;40592;Mesure
2024-02-22T20:30:00+02:00;38027;Mesure
2024-02-22T21:00:00+02:00;37248;Mesure
2024-02-22T21:30:00+02:00;37006;Mesure
2024-02-22T22:00:00+02:00;35700;Mesure
2024-02-22T22:30:00+02:00;33861;Mesure
2024-02-22T23:00:00+02:00;32461;Mesure
2024-02-22T23:30:00+02:00;32490;Mesure
2024-02-23T00:00:00+02:00;31645;Mesure
2024-02-23T00:30:00+02:00;29775;Mesure
2024-02-23T01:00:00+02:00;28631;Mesure
2024-02-23T01:30:00+02:00;28745;Mesure
2024-02-23T02:00:00+02:00;30514;Mesure
2024-02-23T02:30:00+02:00;33354;Mesure
2024-02-23T03:00:00+02:00;35539;Mesure
2024-02-23T03:30:00+02:00;38251;Mesure
2024-02-23T04:00:00+02:00;43284;Mesure
2024-02-23T04:30:00+02:00;76175;Mesure
2024-02-23T05:00:00+02:00;138104;Mesure
2024-02-23T05:30:00+02:00;196305;Mesure
2024-02-23T06:00:00+02:00;209880;Mesure
2024-02-23T06:30:00+02:00;209141;Mesure
2024-02-23T07:00:00+02:00;204210;Mesure
2024-02-23T07:30:00+02:00;204251;Mesure
2024-02-23T08:00:00+02:00;209313;Mesure
2024-02-23T08:30:00+02:00;216539;Mesure
2024-02-23T09:00:00+02:00;218315;Mesure
2024-02-23T09:30:00+02:00;211596;Mesure
2024-02-23T10:00:00+02:00;192110;Mesure
2024-02-23T10:30:00+02:00;166567;Mesure
2024-02-23T11:00:00+02:00;149226;Mesure
2024-02-23T11:30:00+02:00;141111;Mesure
2024-02-23T12:00:00+02:00;151645;Mesure
2024-02-23T12:30:00+02:00;166654;Mesure
2024-02-23T13:00:00+02:00;194827;Mesure
2024-02-23T13:30:00+02:00;196278;Mesure
2024-02-23T14:00:00+02:00;200531;Mesure
2024-02-23T14:30:00+02:00;210690;Mesure
2024-02-23T15:00:00+02:00;218067;Mesure
2024-02-23T15:30:00+02:00;214776;Mesure
2024-02-23T16:00:00+02:00;200597;Mesure
2024-02-23T16:30:00+02:00;173968;Mesure
2024-02-23T17:00:00+02:00;147354;Mesure
2024-02-23T17:30:00+02:00;117625;Mesure
2024-02-23T18:00:00+02:00;87375;Mesure
2024-02-23T18:30:00+02:00;62999;Mesure
2024-02-23T19:00:00+02:00;51304;Mesure
2024-02-23T19:30:00+02:00;44019;Mesure
2024-02-23T20:00:00+02:00;39915;Mesure
2024-02-23T20:30:00+02:00;38727;Mesure
2024-02-23T21:00:00+02:00;38579;Mesure
2024-02-23T21:30:00+02:00;37739;Mesure
2024-02-23T22:00:00+02:00;35257;Mesure
2024-02-23T22:30:00+02:00;32724;Mesure
2024-02-23T23:00:00+02:00;33354;Mesure
2024-02-23T23:30:00+02:00;33449;Mesure
2024-02-24T00:00:00+02:00;32212;Mesure
2024-02-24T00:30:00+02:00;30780;Mesure
2024-02-24T01:00:00+02:00;30470;Mesure
2024-02-24T01:30:00+02:00;31567;Mesure
2024-02-24T02:00:00+02:00;33062;Mesure
2024-02-24T02:30:00+02:00;33581;Mesure
2024-02-24T03:00:00+02:00;36727;Mesure
2024-02-24T03:30:00+02:00;35007;Mesure
2024-02-24T04:00:00+02:00;34200;Mesure
2024-02-24T04:30:00+02:00;35048;Mesure
2024-02-24T05:00:00+02:00;36771;Mesure
2024-02-24T05:30:00+02:00;37785;Mesure
2024-02-24T06:00:00+02:00;37158;Mesure
2024-02-24T06:30:00+02:00;35466;Mesure
2024-02-24T07:00:00+02:00;36169;Mesure
2024-02-24T07:30:00+02:00;36584;Mesure
2024-02-24T08:00:00+02:00;38301;Mesure
2024-02-24T08:30:00+02:00;39741;Mesure
2024-02-24T09:00:00+02:00;39580;Mesure
2024-02-24T09:30:00+02:00;37966;Mesure
2024-02-24T10:00:00+02:00;36383;Mesure
2024-02-24T10:30:00+02:00;36287;Mesure
2024-02-24T11:00:00+02:00;36771;Mesure
2024-02-24T11:30:00+02:00;38421;Mesure
2024-02-24T12:00:00+02:00;38764;Mesure
2024-02-24T12:30:00+02:00;37485;Mesure
2024-02-24T13:00:00+02:00;35760;Mesure
2024-02-24T13:30:00+02:00;35175;Mesure
2024-02-24T14:00:00+02:00;36268;Mesure
2024-02-24T14:30:00+02:00;38034;Mesure
2024-02-24T15:00:00+02:00;36750;Mesure
2024-02-24T15:30:00+02:00;35913;Mesure
2024-02-24T16:00:00+02:00;34237;Mesure
2024-02-24T16:30:00+02:00;33262;Mesure
2024-02-24T17:00:00+02:00;33886;Mesure
2024-02-24T17:30:00+02:00;35533;Mesure
2024-02-24T18:00:00+02:00;36691;Mesure
2024-02-24T18:30:00+02:00;36294;Mesure
2024-02-24T19:00:00+02:00;32724;Mesure
2024-02-24T19:30:00+02:00;31482;Mesure
2024-02-24T20:00:00+02:00;31636;Mesure
2024-02-24T20:30:00+02:00;33044;Mesure
2024-02-24T21:00:00+02:00;34412;Mesure
2024-02-24T21:30:00+02:00;34482;Mesure
2024-02-24T22:00:00+02:00;33189;Mesure
2024-02-24T22:30:00+02:00;31723;Mesure
2024-02-24T23:00:00+02:00;33581;Mesure
2024-02-24T23:30:00+02:00;32646;Mesure
2024-02-25T00:00:00+02:00;31118;Mesure
2024-02-25T00:30:00+02:00;30400;Mesure
2024-02-25T01:00:00+02:00;31154;Mesure
2024-02-25T01:30:00+02:00;32685;Mesure
2024-02-25T02:00:00+02:00;33587;Mesure
2024-02-25T02:30:00+02:00;33030;Mesure
2024-02-25T03:00:00+02:00;35466;Mesure
2024-02-25T03:30:00+02:00;34265;Mesure
2024-02-25T04:00:00+02:00;34659;Mesure
2024-02-25T04:30:00+02:00;36286;Mesure
2024-02-25T05:00:00+02:00;37650;Mesure
2024-02-25T05:30:00+02:00;37497;Mesure
2024-02-25T06:00:00+02:00;35968;Mesure
2024-02-25T06:30:00+02:00;34468;Mesure
2024-02-25T07:00:00+02:00;36287;Mesure
2024-02-25T07:30:00+02:00;37765;Mesure
2024-02-25T08:00:00+02:00;39460;Mesure
2024-02-25T08:30:00+02:00;39812;Mesure
2024-02-25T09:00:00+02:00;38498;Mesure
2024-02-25T09:30:00+02:00;36727;Mesure
2024-02-25T10:00:00+02:00;36125;Mesure
2024-02-25T10:30:00+02:00;37248;Mesure
2024-02-25T11:00:00+02:00;38034;Mesure
2024-02-25T11:30:00+02:00;38850;Mesure
2024-02-25T12:00:00+02:00;37965;Mesure
2024-02-25T12:30:00+02:00;36193;Mesure
2024-02-25T13:00:00+02:00;35163;Mesure
2024-02-25T13:30:00+02:00;35822;Mesure
2024-02-25T14:00:00+02:00;37564;Mesure
2024-02-25T14:30:00+02:00;38787;Mesure
2024-02-25T15:00:00+02:00;36294;Mesure
2024-02-25T15:30:00+02:00;34707;Mesure
2024-02-25T16:00:00+02:00;33390;Mesure
2024-02-25T16:30:00+02:00;33553;Mesure
2024-02-25T17:00:00+02:00;35047;Mesure
2024-02-25T17:30:00+02:00;36497;Mesure
2024-02-25T18:00:00+02:00;36571;Mesure
2024-02-25T18:30:00+02:00;35201;Mesure
2024-02-25T19:00:00+02:00;31723;Mesure
2024-02-25T19:30:00+02:00;31431;Mesure
2024-02-25T20:00:00+02:00;32581;Mesure
2024-02-25T20:30:00+02:00;34117;Mesure
2024-02-25T21:00:00+02:00;34625;Mesure
2024-02-25T21:30:00+02:00;33640;Mesure
2024-02-25T22:00:00+02:00;32066;Mesure
2024-02-25T22:30:00+02:00;31351;Mesure
2024-02-25T23:00:00+02:00;33030;Mesure
2024-02-25T23:30:00+02:00;30541;Mesure
2024-02-26T00:00:00+02:00;29030;Mesure
2024-02-26T00:30:00+02:00;28882;Mesure
2024-02-26T01:00:00+02:00;30238;Mesure
2024-02-26T01:30:00+02:00;31375;Mesure
2024-02-26T02:00:00+02:00;31768;Mesure
2024-02-26T02:30:00+02:00;31972;Mesure
2024-02-26T03:00:00+02:00;32553;Mesure
2024-02-26T03:30:00+02:00;36287;Mesure
2024-02-26T04:00:00+02:00;44722;Mesure
2024-02-26T04:30:00+02:00;83073;Mesure
2024-02-26T05:00:00+02:00;146676;Mesure
2024-02-26T05:30:00+02:00;192492;Mesure
2024-02-26T06:00:00+02:00;193297;Mesure
2024-02-26T06:30:00+02:00;194887;Mesure
2024-02-26T07:00:00+02:00;205843;Mesure
2024-02-26T07:30:00+02:00;221007;Mesure
2024-02-26T08:00:00+02:00;225747;Mesure
2024-02-26T08:30:00+02:00;217528;Mesure
2024-02-26T09:00:00+02:00;203464;Mesure
2024-02-26T09:30:00+02:00;194823;Mesure
2024-02-26T10:00:00+02:00;188792;Mesure
2024-02-26T10:30:00+02:00;177667;Mesure
2024-02-26T11:00:00+02:00;162487;Mesure
2024-02-26T11:30:00+02:00;145174;Mesure
2024-02-26T12:00:00+02:00;143786;Mesure
2024-02-26T12:30:00+02:00;152640;Mesure
2024-02-26T13:00:00+02:00;186939;Mesure
2024-02-26T13:30:00+02:00;205272;Mesure
2024-02-26T14:00:00+02:00;218983;Mesure
2024-02-26T14:30:00+02:00;221518;Mesure
2024-02-26T15:00:00+02:00;211205;Mesure
2024-02-26T15:30:00+02:00;197067;Mesure
2024-02-26T16:00:00+02:00;188585;Mesure
2024-02-26T16:30:00+02:00;177716;Mesure
2024-02-26T17:00:00+02:00;160245;Mesure
2024-02-26T17:30:00+02:00;125911;Mesure
2024-02-26T18:00:00+02:00;86648;Mesure
2024-02-26T18:30:00+02:00;58302;Mesure
2024-02-26T19:00:00+02:00;47501;Mesure
2024-02-26T19:30:00+02:00;43844;Mesure
2024-02-26T20:00:00+02:00;42933;Mesure
2024-02-26T20:30:00+02:00;41988;Mesure
2024-02-26T21:00:00+02:00;39197;Mesure
2024-02-26T21:30:00+02:00;35436;Mesure
2024-02-26T22:00:00+02:00;32354;Mesure
2024-02-26T22:30:00+02:00;31790;Mesure
2024-02-26T23:00:00+02:00;31972;Mesure
2024-02-26T23:30:00+02:00;29681;Mesure
2024-02-27T00:00:00+02:00;29125;Mesure
2024-02-27T00:30:00+02:00;29815;Mesure
2024-02-27T01:00:00+02:00;31152;Mesure
2024-02-27T01:30:00+02:00;31431;Mesure
2024-02-27T02:00:00+02:00;30900;Mesure
2024-02-27T02:30:00+02:00;30928;Mesure
2024-02-27T03:00:00+02:00;32323;Mesure
2024-02-27T03:30:00+02:00;37248;Mesure
2024-02-27T04:00:00+02:00;46257;Mesure
2024-02-27T04:30:00+02:00;83999;Mesure
2024-02-27T05:00:00+02:00;143651;Mesure
2024-02-27T05:30:00+02:00;185856;Mesure
2024-02-27T06:00:00+02:00;190071;Mesure
2024-02-27T06:30:00+02:00;198474;Mesure
2024-02-27T07:00:00+02:00;213201;Mesure
2024-02-27T07:30:00+02:00;225386;Mesure
2024-02-27T08:00:00+02:00;222946;Mesure
2024-02-27T08:30:00+02:00;210226;Mesure
2024-02-27T09:00:00+02:00;198432;Mesure
2024-02-27T09:30:00+02:00;196525;Mesure
2024-02-27T10:00:00+02:00;195259;Mesure
2024-02-27T10:30:00+02:00;182486;Mesure
2024-02-27T11:00:00+02:00;161959;Mesure
2024-02-27T11:30:00+02:00;140803;Mesure
2024-02-27T12:00:00+02:00;139389;Mesure
2024-02-27T12:30:00+02:00;152392;Mesure
2024-02-27T13:00:00+02:00;192526;Mesure
2024-02-27T13:30:00+02:00;211937;Mesure
2024-02-27T14:00:00+02:00;220344;Mesure
2024-02-27T14:30:00+02:00;216110;Mesure
2024-02-27T15:00:00+02:00;204056;Mesure
2024-02-27T15:30:00+02:00;194755;Mesure
2024-02-27T16:00:00+02:00;192912;Mesure
2024-02-27T16:30:00+02:00;183997;Mesure
2024-02-27T17:00:00+02:00;162703;Mesure
2024-02-27T17:30:00+02:00;123779;Mesure
2024-02-27T18:00:00+02:00;83669;Mesure
2024-02-27T18:30:00+02:00;57095;Mesure
2024-02-27T19:00:00+02:00;48167;Mesure
2024-02-27T19:30:00+02:00;45396;Mesure
2024-02-27T20:00:00+02:00;43939;Mesure
2024-02-27T20:30:00+02:00;41644;Mesure
2024-02-27T21:00:00+02:00;37933;Mesure
2024-02-27T21:30:00+02:00;34452;Mesure
2024-02-27T22:00:00+02:00;32480;Mesure
2024-02-27T22:30:00+02:00;32825;Mesure
2024-02-27T23:00:00+02:00;30928;Mesure
2024-02-27T23:30:00+02:00;29471;Mesure
2024-02-28T00:00:00+02:00;29896;Mesure
2024-02-28T00:30:00+02:00;30838;Mesure
2024-02-28T01:00:00+02:00;31500;Mesure
2024-02-28T01:30:00+02:00;30782;Mesure
2024-02-28T02:00:00+02:00;29835;Mesure
2024-02-28T02:30:00+02:00;30411;Mesure
2024-02-28T03:00:00+02:00;32918;Mesure
2024-02-28T03:30:00+02:00;38579;Mesure
